"AFFILIATED_ID","Author_ID","Company_ID"
"525510","20009","16"
"525526","20025","16"
"525604","20103","16"
"525630","20129","16"
"525661","20160","16"
"525814","20313","16"
"525824","20323","16"
"526191","20690","16"
"526428","20927","16"
"526577","21076","16"
"526641","21140","16"
"526757","21256","16"
"526777","21276","16"
"527155","21654","17"
"571747","36246","17"
"571710","36209","17"
"571708","36207","17"
"571498","35997","17"
"571489","35988","17"
"571346","35845","17"
"571214","35713","17"
"571157","35656","17"
"571144","35643","17"
"571135","35634","17"
"570825","35324","17"
"570702","35201","17"
"570682","35181","17"
"570643","35142","17"
"570604","35103","17"
"570537","35036","17"
"570506","35005","17"
"570445","34944","17"
"570304","34803","17"
"570167","34666","17"
"570156","34655","17"
"569908","34407","17"
"569728","34227","17"
"569726","34225","17"
"569536","34035","17"
"569404","33903","17"
"569381","33880","17"
"569260","33759","17"
"569128","33627","17"
"569117","33616","17"
"569029","33528","17"
"568982","33481","17"
"568948","33447","17"
"568904","33403","17"
"568837","33336","17"
"568574","33073","17"
"568524","33023","17"
"568360","32859","17"
"568233","32732","17"
"568176","32675","17"
"568072","32571","17"
"567959","32458","17"
"567764","32263","17"
"567750","32249","17"
"567731","32230","17"
"567728","32227","17"
"567717","32216","17"
"567608","32107","17"
"567556","32055","17"
"567537","32036","17"
"567373","31872","17"
"567034","31533","17"
"566989","31488","17"
"566972","31471","17"
"566960","31459","17"
"566910","31409","17"
"566881","31380","17"
"566742","31241","17"
"566740","31239","17"
"566528","31027","17"
"566288","30787","17"
"566279","30778","17"
"565795","30294","17"
"565695","30194","17"
"565667","30166","17"
"565659","30158","17"
"565437","29936","17"
"565357","29856","17"
"565197","29696","17"
"565097","29596","17"
"565008","29507","17"
"564994","29493","17"
"564846","29345","17"
"564831","29330","17"
"564827","29326","17"
"564809","29308","17"
"564776","29275","17"
"564702","29201","17"
"564514","29013","17"
"564413","28912","17"
"564273","28772","17"
"564162","28661","17"
"563879","28378","17"
"563870","28369","17"
"563705","28204","17"
"563684","28183","17"
"563656","28155","17"
"563584","28083","17"
"563316","27815","17"
"563314","27813","17"
"563165","27664","17"
"563072","27571","17"
"563044","27543","17"
"562774","27273","17"
"562378","26877","17"
"562315","26814","17"
"562278","26777","17"
"562191","26690","17"
"562034","26533","17"
"561696","26195","17"
"561651","26150","17"
"561609","26108","17"
"561285","25784","17"
"561176","25675","17"
"561139","25638","17"
"561121","25620","17"
"560876","25375","17"
"560854","25353","17"
"560783","25282","17"
"560764","25263","17"
"560712","25211","17"
"560571","25070","17"
"560356","24855","17"
"560317","24816","17"
"560280","24779","17"
"560100","24599","17"
"559962","24461","17"
"559742","24241","17"
"559630","24129","17"
"559432","23931","17"
"559293","23792","17"
"558992","23491","17"
"558924","23423","17"
"558917","23416","17"
"558887","23386","17"
"558707","23206","17"
"558699","23198","17"
"558671","23170","17"
"558602","23101","17"
"558588","23087","17"
"558470","22969","17"
"558384","22883","17"
"558349","22848","17"
"558161","22660","17"
"558076","22575","17"
"558053","22552","17"
"527746","22245","17"
"527581","22080","17"
"527535","22034","17"
"527423","21922","17"
"527376","21875","17"
"527199","21698","17"
"522108","16607","17"
"522158","16657","17"
"522423","16922","17"
"522578","17077","17"
"522614","17113","17"
"522760","17259","17"
"522906","17405","17"
"523116","17615","17"
"523215","17714","17"
"523347","17846","17"
"523376","17875","17"
"523482","17981","17"
"523573","18072","17"
"523666","18165","17"
"523706","18205","17"
"523851","18350","17"
"523927","18426","17"
"523957","18456","17"
"524003","18502","17"
"524105","18604","17"
"524125","18624","17"
"524181","18680","17"
"524262","18761","17"
"524445","18944","17"
"524447","18946","17"
"524930","19429","17"
"524946","19445","17"
"525120","19619","17"
"525384","19883","17"
"525507","20006","17"
"525582","20081","17"
"525586","20085","17"
"525587","20086","17"
"525657","20156","17"
"525659","20158","17"
"525708","20207","17"
"525987","20486","17"
"526000","20499","17"
"526123","20622","17"
"526208","20707","17"
"526282","20781","17"
"526283","20782","17"
"526285","20784","17"
"526345","20844","17"
"526511","21010","17"
"526559","21058","17"
"526598","21097","17"
"526605","21104","17"
"526817","21316","17"
"526846","21345","17"
"526262","20761","19"
"571766","36265","19"
"571685","36184","19"
"571584","36083","19"
"571414","35913","19"
"571388","35887","19"
"571241","35740","19"
"571198","35697","19"
"570860","35359","19"
"570834","35333","19"
"570814","35313","19"
"570662","35161","19"
"570628","35127","19"
"570624","35123","19"
"570563","35062","19"
"569888","34387","19"
"569878","34377","19"
"569556","34055","19"
"569478","33977","19"
"569410","33909","19"
"569343","33842","19"
"569308","33807","19"
"569264","33763","19"
"569255","33754","19"
"569223","33722","19"
"569169","33668","19"
"568823","33322","19"
"568806","33305","19"
"568717","33216","19"
"568671","33170","19"
"568586","33085","19"
"568549","33048","19"
"568344","32843","19"
"568330","32829","19"
"568182","32681","19"
"568155","32654","19"
"568010","32509","19"
"567929","32428","19"
"567791","32290","19"
"567768","32267","19"
"567379","31878","19"
"567202","31701","19"
"567090","31589","19"
"566816","31315","19"
"566701","31200","19"
"566570","31069","19"
"566494","30993","19"
"566343","30842","19"
"565896","30395","19"
"565834","30333","19"
"565783","30282","19"
"565700","30199","19"
"565683","30182","19"
"565541","30040","19"
"565508","30007","19"
"565434","29933","19"
"565379","29878","19"
"565356","29855","19"
"565294","29793","19"
"565250","29749","19"
"565080","29579","19"
"564801","29300","19"
"564788","29287","19"
"564784","29283","19"
"564681","29180","19"
"564653","29152","19"
"564617","29116","19"
"564609","29108","19"
"564463","28962","19"
"564376","28875","19"
"564344","28843","19"
"564316","28815","19"
"564295","28794","19"
"564047","28546","19"
"563905","28404","19"
"563698","28197","19"
"563678","28177","19"
"563367","27866","19"
"563352","27851","19"
"563349","27848","19"
"563333","27832","19"
"563302","27801","19"
"563102","27601","19"
"563077","27576","19"
"563057","27556","19"
"562810","27309","19"
"562783","27282","19"
"562763","27262","19"
"562742","27241","19"
"562563","27062","19"
"562526","27025","19"
"562214","26713","19"
"562070","26569","19"
"561959","26458","19"
"561811","26310","19"
"561625","26124","19"
"561590","26089","19"
"561516","26015","19"
"561490","25989","19"
"561382","25881","19"
"561325","25824","19"
"561117","25616","19"
"560945","25444","19"
"560794","25293","19"
"560778","25277","19"
"560716","25215","19"
"560709","25208","19"
"560519","25018","19"
"560448","24947","19"
"560289","24788","19"
"560183","24682","19"
"559792","24291","19"
"559542","24041","19"
"559321","23820","19"
"559118","23617","19"
"559114","23613","19"
"559085","23584","19"
"558879","23378","19"
"558843","23342","19"
"558787","23286","19"
"558759","23258","19"
"558727","23226","19"
"558638","23137","19"
"558468","22967","19"
"558457","22956","19"
"558178","22677","19"
"558174","22673","19"
"558157","22656","19"
"557857","22356","19"
"527809","22308","19"
"527584","22083","19"
"527542","22041","19"
"527340","21839","19"
"527306","21805","19"
"527065","21564","19"
"526967","21466","19"
"526952","21451","19"
"526726","21225","19"
"526340","20839","19"
"526304","20803","19"
"522111","16610","19"
"522213","16712","19"
"522228","16727","19"
"522353","16852","19"
"522529","17028","19"
"522693","17192","19"
"522839","17338","19"
"522858","17357","19"
"522925","17424","19"
"522953","17452","19"
"523003","17502","19"
"523140","17639","19"
"523195","17694","19"
"523343","17842","19"
"523415","17914","19"
"523475","17974","19"
"523550","18049","19"
"523624","18123","19"
"523756","18255","19"
"523776","18275","19"
"523898","18397","19"
"524069","18568","19"
"524199","18698","19"
"524224","18723","19"
"524257","18756","19"
"524316","18815","19"
"524330","18829","19"
"524451","18950","19"
"524819","19318","19"
"524851","19350","19"
"524883","19382","19"
"524991","19490","19"
"525058","19557","19"
"525302","19801","19"
"525402","19901","19"
"525430","19929","19"
"525443","19942","19"
"525566","20065","19"
"525595","20094","19"
"525601","20100","19"
"525702","20201","19"
"525757","20256","19"
"525822","20321","19"
"525902","20401","19"
"525909","20408","19"
"525917","20416","19"
"525971","20470","19"
"525978","20477","19"
"526145","20644","19"
"526164","20663","19"
"558373","22872","21"
"571878","36377","21"
"571776","36275","21"
"571761","36260","21"
"571758","36257","21"
"571536","36035","21"
"570929","35428","21"
"570897","35396","21"
"570861","35360","21"
"570820","35319","21"
"570801","35300","21"
"570693","35192","21"
"570621","35120","21"
"570549","35048","21"
"570330","34829","21"
"570318","34817","21"
"570259","34758","21"
"570185","34684","21"
"570035","34534","21"
"569844","34343","21"
"569817","34316","21"
"569779","34278","21"
"569578","34077","21"
"569252","33751","21"
"569222","33721","21"
"569207","33706","21"
"569174","33673","21"
"569102","33601","21"
"569100","33599","21"
"569061","33560","21"
"569036","33535","21"
"568915","33414","21"
"568595","33094","21"
"568562","33061","21"
"568543","33042","21"
"568272","32771","21"
"568237","32736","21"
"568019","32518","21"
"567938","32437","21"
"567693","32192","21"
"567579","32078","21"
"567428","31927","21"
"567366","31865","21"
"566952","31451","21"
"566870","31369","21"
"566784","31283","21"
"566725","31224","21"
"566679","31178","21"
"566678","31177","21"
"566604","31103","21"
"566375","30874","21"
"566147","30646","21"
"566095","30594","21"
"566073","30572","21"
"565854","30353","21"
"565350","29849","21"
"565252","29751","21"
"565239","29738","21"
"565175","29674","21"
"565095","29594","21"
"564992","29491","21"
"564570","29069","21"
"564559","29058","21"
"564484","28983","21"
"564427","28926","21"
"564398","28897","21"
"564370","28869","21"
"564293","28792","21"
"564131","28630","21"
"564102","28601","21"
"564004","28503","21"
"563913","28412","21"
"563814","28313","21"
"563744","28243","21"
"563663","28162","21"
"563592","28091","21"
"563532","28031","21"
"563385","27884","21"
"563271","27770","21"
"563252","27751","21"
"563093","27592","21"
"563016","27515","21"
"562894","27393","21"
"562735","27234","21"
"562731","27230","21"
"562609","27108","21"
"562132","26631","21"
"562030","26529","21"
"561888","26387","21"
"561753","26252","21"
"561573","26072","21"
"561401","25900","21"
"561209","25708","21"
"560844","25343","21"
"560667","25166","21"
"560611","25110","21"
"560458","24957","21"
"560396","24895","21"
"560360","24859","21"
"560354","24853","21"
"560349","24848","21"
"560323","24822","21"
"560226","24725","21"
"560223","24722","21"
"560144","24643","21"
"560112","24611","21"
"560067","24566","21"
"559995","24494","21"
"559830","24329","21"
"559627","24126","21"
"559610","24109","21"
"559545","24044","21"
"559491","23990","21"
"558916","23415","21"
"558911","23410","21"
"558910","23409","21"
"558627","23126","21"
"558590","23089","21"
"558582","23081","21"
"558570","23069","21"
"558445","22944","21"
"522113","16612","21"
"522230","16729","21"
"522240","16739","21"
"522451","16950","21"
"522496","16995","21"
"522672","17171","21"
"522967","17466","21"
"523431","17930","21"
"523451","17950","21"
"523520","18019","21"
"523652","18151","21"
"523787","18286","21"
"523805","18304","21"
"523809","18308","21"
"524070","18569","21"
"524176","18675","21"
"524203","18702","21"
"524216","18715","21"
"524354","18853","21"
"524385","18884","21"
"524513","19012","21"
"524627","19126","21"
"524647","19146","21"
"524758","19257","21"
"524899","19398","21"
"525030","19529","21"
"525112","19611","21"
"525144","19643","21"
"525361","19860","21"
"525499","19998","21"
"525531","20030","21"
"525542","20041","21"
"525573","20072","21"
"525797","20296","21"
"526015","20514","21"
"526111","20610","21"
"526436","20935","21"
"526681","21180","21"
"526734","21233","21"
"526871","21370","21"
"527239","21738","21"
"527410","21909","21"
"527642","22141","21"
"527714","22213","21"
"527796","22295","21"
"557824","22323","21"
"557933","22432","21"
"558024","22523","21"
"558029","22528","21"
"558186","22685","21"
"526198","20697","24"
"571838","36337","24"
"571662","36161","24"
"571336","35835","24"
"571322","35821","24"
"571275","35774","24"
"571109","35608","24"
"571093","35592","24"
"571022","35521","24"
"570474","34973","24"
"570432","34931","24"
"570394","34893","24"
"570346","34845","24"
"570232","34731","24"
"570209","34708","24"
"570044","34543","24"
"570030","34529","24"
"570023","34522","24"
"569795","34294","24"
"569776","34275","24"
"569676","34175","24"
"569497","33996","24"
"569262","33761","24"
"569180","33679","24"
"569062","33561","24"
"569058","33557","24"
"568773","33272","24"
"568684","33183","24"
"568664","33163","24"
"568455","32954","24"
"568448","32947","24"
"568303","32802","24"
"568288","32787","24"
"568047","32546","24"
"567890","32389","24"
"567792","32291","24"
"567697","32196","24"
"567504","32003","24"
"567389","31888","24"
"567170","31669","24"
"567161","31660","24"
"567105","31604","24"
"566966","31465","24"
"566917","31416","24"
"566747","31246","24"
"566656","31155","24"
"566541","31040","24"
"566358","30857","24"
"566331","30830","24"
"566290","30789","24"
"566228","30727","24"
"565996","30495","24"
"565956","30455","24"
"565869","30368","24"
"565729","30228","24"
"565559","30058","24"
"565484","29983","24"
"565440","29939","24"
"565363","29862","24"
"565336","29835","24"
"565213","29712","24"
"565189","29688","24"
"565156","29655","24"
"564909","29408","24"
"564885","29384","24"
"564877","29376","24"
"564608","29107","24"
"564604","29103","24"
"564584","29083","24"
"564405","28904","24"
"564197","28696","24"
"564196","28695","24"
"564118","28617","24"
"564091","28590","24"
"563850","28349","24"
"563494","27993","24"
"563439","27938","24"
"563197","27696","24"
"563052","27551","24"
"563042","27541","24"
"562610","27109","24"
"562568","27067","24"
"562521","27020","24"
"562520","27019","24"
"562519","27018","24"
"562440","26939","24"
"562415","26914","24"
"562402","26901","24"
"562192","26691","24"
"562189","26688","24"
"562098","26597","24"
"562054","26553","24"
"562032","26531","24"
"561949","26448","24"
"561922","26421","24"
"561533","26032","24"
"561501","26000","24"
"561311","25810","24"
"561247","25746","24"
"561134","25633","24"
"561097","25596","24"
"561050","25549","24"
"560980","25479","24"
"560772","25271","24"
"560625","25124","24"
"560461","24960","24"
"560433","24932","24"
"560425","24924","24"
"560266","24765","24"
"560210","24709","24"
"560127","24626","24"
"560032","24531","24"
"559965","24464","24"
"559948","24447","24"
"559764","24263","24"
"559710","24209","24"
"559705","24204","24"
"559620","24119","24"
"559557","24056","24"
"559501","24000","24"
"559302","23801","24"
"559292","23791","24"
"559032","23531","24"
"559022","23521","24"
"558722","23221","24"
"558536","23035","24"
"558488","22987","24"
"558304","22803","24"
"558087","22586","24"
"557980","22479","24"
"527755","22254","24"
"527665","22164","24"
"527631","22130","24"
"527365","21864","24"
"527295","21794","24"
"527291","21790","24"
"527222","21721","24"
"527210","21709","24"
"527194","21693","24"
"527167","21666","24"
"527163","21662","24"
"527041","21540","24"
"526851","21350","24"
"526813","21312","24"
"526629","21128","24"
"526560","21059","24"
"526466","20965","24"
"526460","20959","24"
"526440","20939","24"
"526309","20808","24"
"522116","16615","24"
"522220","16719","24"
"522239","16738","24"
"522553","17052","24"
"522638","17137","24"
"522736","17235","24"
"522834","17333","24"
"522836","17335","24"
"522933","17432","24"
"522940","17439","24"
"522945","17444","24"
"523068","17567","24"
"523228","17727","24"
"523330","17829","24"
"523406","17905","24"
"523416","17915","24"
"523464","17963","24"
"523585","18084","24"
"523613","18112","24"
"523679","18178","24"
"523803","18302","24"
"523819","18318","24"
"523823","18322","24"
"523941","18440","24"
"524057","18556","24"
"524133","18632","24"
"524144","18643","24"
"524187","18686","24"
"524255","18754","24"
"524261","18760","24"
"524294","18793","24"
"524304","18803","24"
"524345","18844","24"
"524439","18938","24"
"524461","18960","24"
"524639","19138","24"
"524662","19161","24"
"524707","19206","24"
"524719","19218","24"
"524830","19329","24"
"524837","19336","24"
"524929","19428","24"
"525103","19602","24"
"525162","19661","24"
"525319","19818","24"
"525483","19982","24"
"525512","20011","24"
"525577","20076","24"
"525628","20127","24"
"525860","20359","24"
"526697","21196","31"
"571868","36367","31"
"571839","36338","31"
"571823","36322","31"
"571665","36164","31"
"571654","36153","31"
"571430","35929","31"
"571409","35908","31"
"571307","35806","31"
"571190","35689","31"
"571153","35652","31"
"571106","35605","31"
"570857","35356","31"
"570817","35316","31"
"570800","35299","31"
"570778","35277","31"
"570532","35031","31"
"570487","34986","31"
"570481","34980","31"
"570417","34916","31"
"570203","34702","31"
"570200","34699","31"
"570193","34692","31"
"570127","34626","31"
"570087","34586","31"
"570059","34558","31"
"569715","34214","31"
"569659","34158","31"
"569619","34118","31"
"569512","34011","31"
"569170","33669","31"
"569011","33510","31"
"568829","33328","31"
"568780","33279","31"
"568776","33275","31"
"568733","33232","31"
"568568","33067","31"
"568415","32914","31"
"568388","32887","31"
"568188","32687","31"
"568151","32650","31"
"568149","32648","31"
"568123","32622","31"
"567924","32423","31"
"567888","32387","31"
"567850","32349","31"
"567812","32311","31"
"567178","31677","31"
"566943","31442","31"
"566888","31387","31"
"566746","31245","31"
"566674","31173","31"
"566540","31039","31"
"566512","31011","31"
"566410","30909","31"
"566322","30821","31"
"566140","30639","31"
"566138","30637","31"
"566033","30532","31"
"565645","30144","31"
"565600","30099","31"
"565567","30066","31"
"565566","30065","31"
"565521","30020","31"
"565458","29957","31"
"565453","29952","31"
"565385","29884","31"
"565361","29860","31"
"565073","29572","31"
"565052","29551","31"
"565017","29516","31"
"564991","29490","31"
"564937","29436","31"
"564923","29422","31"
"564777","29276","31"
"564687","29186","31"
"564568","29067","31"
"564509","29008","31"
"564507","29006","31"
"564488","28987","31"
"564220","28719","31"
"564094","28593","31"
"563803","28302","31"
"563679","28178","31"
"563640","28139","31"
"563543","28042","31"
"563492","27991","31"
"563334","27833","31"
"563329","27828","31"
"563114","27613","31"
"563087","27586","31"
"563004","27503","31"
"562985","27484","31"
"562983","27482","31"
"562786","27285","31"
"562771","27270","31"
"562417","26916","31"
"562326","26825","31"
"562322","26821","31"
"562243","26742","31"
"562023","26522","31"
"561996","26495","31"
"561872","26371","31"
"561850","26349","31"
"561845","26344","31"
"561683","26182","31"
"561513","26012","31"
"561494","25993","31"
"561342","25841","31"
"561332","25831","31"
"561277","25776","31"
"561076","25575","31"
"561022","25521","31"
"561000","25499","31"
"560923","25422","31"
"560838","25337","31"
"560730","25229","31"
"560727","25226","31"
"560607","25106","31"
"560528","25027","31"
"560399","24898","31"
"560341","24840","31"
"559852","24351","31"
"559845","24344","31"
"559707","24206","31"
"559667","24166","31"
"559526","24025","31"
"559506","24005","31"
"559427","23926","31"
"559424","23923","31"
"559240","23739","31"
"559218","23717","31"
"559199","23698","31"
"559081","23580","31"
"559071","23570","31"
"559067","23566","31"
"558999","23498","31"
"558729","23228","31"
"558667","23166","31"
"558548","23047","31"
"558397","22896","31"
"558259","22758","31"
"558169","22668","31"
"527734","22233","31"
"527732","22231","31"
"527567","22066","31"
"527392","21891","31"
"527006","21505","31"
"526962","21461","31"
"526936","21435","31"
"526866","21365","31"
"526706","21205","31"
"526699","21198","31"
"522124","16623","31"
"522139","16638","31"
"522150","16649","31"
"522190","16689","31"
"522287","16786","31"
"522304","16803","31"
"522343","16842","31"
"522380","16879","31"
"522466","16965","31"
"522522","17021","31"
"522635","17134","31"
"522828","17327","31"
"522893","17392","31"
"522957","17456","31"
"523015","17514","31"
"523096","17595","31"
"523163","17662","31"
"523312","17811","31"
"523313","17812","31"
"523448","17947","31"
"523487","17986","31"
"523707","18206","31"
"523829","18328","31"
"524082","18581","31"
"524260","18759","31"
"524480","18979","31"
"524495","18994","31"
"524497","18996","31"
"524646","19145","31"
"524764","19263","31"
"524803","19302","31"
"524853","19352","31"
"524865","19364","31"
"524902","19401","31"
"525197","19696","31"
"525331","19830","31"
"525527","20026","31"
"525729","20228","31"
"525752","20251","31"
"525774","20273","31"
"525813","20312","31"
"525857","20356","31"
"525862","20361","31"
"526131","20630","31"
"526189","20688","31"
"526297","20796","31"
"526361","20860","31"
"526430","20929","31"
"526556","21055","31"
"526633","21132","31"
"527426","21925","33"
"571604","36103","33"
"571440","35939","33"
"571419","35918","33"
"571416","35915","33"
"571371","35870","33"
"571350","35849","33"
"571244","35743","33"
"571084","35583","33"
"570915","35414","33"
"570824","35323","33"
"570810","35309","33"
"570780","35279","33"
"570679","35178","33"
"570645","35144","33"
"570488","34987","33"
"570354","34853","33"
"570143","34642","33"
"570032","34531","33"
"569877","34376","33"
"569831","34330","33"
"569498","33997","33"
"569489","33988","33"
"569385","33884","33"
"569358","33857","33"
"569340","33839","33"
"569323","33822","33"
"569317","33816","33"
"569167","33666","33"
"569041","33540","33"
"568903","33402","33"
"568548","33047","33"
"568536","33035","33"
"568333","32832","33"
"568304","32803","33"
"568281","32780","33"
"568271","32770","33"
"568016","32515","33"
"567975","32474","33"
"567774","32273","33"
"567532","32031","33"
"567402","31901","33"
"567133","31632","33"
"567114","31613","33"
"567106","31605","33"
"566866","31365","33"
"566823","31322","33"
"566684","31183","33"
"566635","31134","33"
"566554","31053","33"
"566441","30940","33"
"566298","30797","33"
"566232","30731","33"
"566078","30577","33"
"566028","30527","33"
"565870","30369","33"
"565675","30174","33"
"565669","30168","33"
"565616","30115","33"
"565359","29858","33"
"565316","29815","33"
"565253","29752","33"
"565240","29739","33"
"565059","29558","33"
"565044","29543","33"
"565031","29530","33"
"564918","29417","33"
"564546","29045","33"
"564428","28927","33"
"564390","28889","33"
"564369","28868","33"
"564340","28839","33"
"564285","28784","33"
"564214","28713","33"
"564072","28571","33"
"564025","28524","33"
"563670","28169","33"
"563668","28167","33"
"563518","28017","33"
"563508","28007","33"
"563288","27787","33"
"563272","27771","33"
"562959","27458","33"
"562861","27360","33"
"562697","27196","33"
"562639","27138","33"
"562515","27014","33"
"562251","26750","33"
"562242","26741","33"
"562201","26700","33"
"562171","26670","33"
"561898","26397","33"
"561537","26036","33"
"561127","25626","33"
"560984","25483","33"
"560932","25431","33"
"560883","25382","33"
"560824","25323","33"
"560770","25269","33"
"560742","25241","33"
"560723","25222","33"
"560704","25203","33"
"560684","25183","33"
"560594","25093","33"
"560575","25074","33"
"560394","24893","33"
"560150","24649","33"
"559843","24342","33"
"559793","24292","33"
"559680","24179","33"
"559579","24078","33"
"559455","23954","33"
"559401","23900","33"
"559353","23852","33"
"559325","23824","33"
"559280","23779","33"
"558689","23188","33"
"558512","23011","33"
"558444","22943","33"
"558442","22941","33"
"558436","22935","33"
"558341","22840","33"
"558172","22671","33"
"557993","22492","33"
"557969","22468","33"
"527819","22318","33"
"527753","22252","33"
"527658","22157","33"
"527597","22096","33"
"527464","21963","33"
"522127","16626","33"
"522138","16637","33"
"522418","16917","33"
"522532","17031","33"
"522558","17057","33"
"522626","17125","33"
"522861","17360","33"
"523040","17539","33"
"523177","17676","33"
"523246","17745","33"
"523268","17767","33"
"523351","17850","33"
"523405","17904","33"
"523437","17936","33"
"523512","18011","33"
"523517","18016","33"
"523530","18029","33"
"523537","18036","33"
"523557","18056","33"
"523590","18089","33"
"523647","18146","33"
"524146","18645","33"
"524488","18987","33"
"524668","19167","33"
"524674","19173","33"
"524684","19183","33"
"524887","19386","33"
"525294","19793","33"
"525299","19798","33"
"525339","19838","33"
"525400","19899","33"
"525405","19904","33"
"525436","19935","33"
"525629","20128","33"
"525750","20249","33"
"525809","20308","33"
"525845","20344","33"
"525850","20349","33"
"525947","20446","33"
"525980","20479","33"
"525999","20498","33"
"526016","20515","33"
"526034","20533","33"
"526259","20758","33"
"526284","20783","33"
"526369","20868","33"
"526878","21377","33"
"527078","21577","33"
"527125","21624","33"
"527135","21634","33"
"526480","20979","34"
"571860","36359","34"
"571826","36325","34"
"571441","35940","34"
"571367","35866","34"
"571318","35817","34"
"571297","35796","34"
"571208","35707","34"
"571156","35655","34"
"571128","35627","34"
"571117","35616","34"
"571071","35570","34"
"571002","35501","34"
"570923","35422","34"
"570849","35348","34"
"570840","35339","34"
"570753","35252","34"
"570655","35154","34"
"570544","35043","34"
"570539","35038","34"
"570336","34835","34"
"570116","34615","34"
"569942","34441","34"
"569911","34410","34"
"569847","34346","34"
"569679","34178","34"
"569655","34154","34"
"569524","34023","34"
"569305","33804","34"
"569280","33779","34"
"569197","33696","34"
"568889","33388","34"
"568801","33300","34"
"568727","33226","34"
"568677","33176","34"
"568627","33126","34"
"568434","32933","34"
"568362","32861","34"
"568226","32725","34"
"568197","32696","34"
"568134","32633","34"
"568102","32601","34"
"568053","32552","34"
"567800","32299","34"
"567666","32165","34"
"567663","32162","34"
"567250","31749","34"
"567224","31723","34"
"567192","31691","34"
"567030","31529","34"
"567013","31512","34"
"566957","31456","34"
"566754","31253","34"
"566627","31126","34"
"566445","30944","34"
"566432","30931","34"
"566373","30872","34"
"566365","30864","34"
"566326","30825","34"
"566067","30566","34"
"566054","30553","34"
"566020","30519","34"
"565845","30344","34"
"565841","30340","34"
"565787","30286","34"
"565770","30269","34"
"565574","30073","34"
"565469","29968","34"
"565343","29842","34"
"565309","29808","34"
"564880","29379","34"
"564718","29217","34"
"564664","29163","34"
"564594","29093","34"
"564451","28950","34"
"564327","28826","34"
"564314","28813","34"
"564124","28623","34"
"564083","28582","34"
"564057","28556","34"
"564033","28532","34"
"563868","28367","34"
"563811","28310","34"
"563665","28164","34"
"563659","28158","34"
"563415","27914","34"
"563161","27660","34"
"563119","27618","34"
"563007","27506","34"
"562944","27443","34"
"562858","27357","34"
"562839","27338","34"
"562654","27153","34"
"562614","27113","34"
"562495","26994","34"
"562399","26898","34"
"562367","26866","34"
"562328","26827","34"
"562187","26686","34"
"562110","26609","34"
"562065","26564","34"
"562033","26532","34"
"561723","26222","34"
"561706","26205","34"
"561676","26175","34"
"561596","26095","34"
"561466","25965","34"
"561440","25939","34"
"561396","25895","34"
"561152","25651","34"
"561119","25618","34"
"560680","25179","34"
"560088","24587","34"
"560031","24530","34"
"560019","24518","34"
"559688","24187","34"
"559654","24153","34"
"559463","23962","34"
"559443","23942","34"
"559409","23908","34"
"559375","23874","34"
"559340","23839","34"
"559295","23794","34"
"559263","23762","34"
"558931","23430","34"
"558751","23250","34"
"558278","22777","34"
"558229","22728","34"
"558126","22625","34"
"558050","22549","34"
"558047","22546","34"
"557986","22485","34"
"557826","22325","34"
"527710","22209","34"
"527706","22205","34"
"527612","22111","34"
"527499","21998","34"
"527287","21786","34"
"527209","21708","34"
"527166","21665","34"
"527097","21596","34"
"527020","21519","34"
"526853","21352","34"
"526752","21251","34"
"526610","21109","34"
"526574","21073","34"
"526538","21037","34"
"522128","16627","34"
"522135","16634","34"
"522154","16653","34"
"522235","16734","34"
"522261","16760","34"
"522264","16763","34"
"522338","16837","34"
"522354","16853","34"
"522400","16899","34"
"522445","16944","34"
"522460","16959","34"
"522580","17079","34"
"522658","17157","34"
"523077","17576","34"
"523111","17610","34"
"523166","17665","34"
"523522","18021","34"
"523526","18025","34"
"523791","18290","34"
"524066","18565","34"
"524083","18582","34"
"524397","18896","34"
"524438","18937","34"
"524563","19062","34"
"524651","19150","34"
"524727","19226","34"
"524731","19230","34"
"524774","19273","34"
"524875","19374","34"
"524985","19484","34"
"524988","19487","34"
"524996","19495","34"
"525082","19581","34"
"525223","19722","34"
"525245","19744","34"
"525288","19787","34"
"525347","19846","34"
"525404","19903","34"
"525468","19967","34"
"525560","20059","34"
"525721","20220","34"
"525821","20320","34"
"525866","20365","34"
"525879","20378","34"
"525916","20415","34"
"526084","20583","34"
"526096","20595","34"
"526294","20793","34"
"526399","20898","34"
"526461","20960","34"
"527558","22057","35"
"571637","36136","35"
"571577","36076","35"
"571564","36063","35"
"571327","35826","35"
"571236","35735","35"
"571218","35717","35"
"571175","35674","35"
"571162","35661","35"
"571035","35534","35"
"570992","35491","35"
"570975","35474","35"
"570945","35444","35"
"570910","35409","35"
"570759","35258","35"
"570677","35176","35"
"570577","35076","35"
"570553","35052","35"
"570499","34998","35"
"570332","34831","35"
"570172","34671","35"
"570118","34617","35"
"569967","34466","35"
"569495","33994","35"
"569420","33919","35"
"569348","33847","35"
"568943","33442","35"
"568815","33314","35"
"568618","33117","35"
"568456","32955","35"
"568421","32920","35"
"568367","32866","35"
"568207","32706","35"
"568164","32663","35"
"568130","32629","35"
"567962","32461","35"
"567806","32305","35"
"567710","32209","35"
"567397","31896","35"
"567382","31881","35"
"567326","31825","35"
"567312","31811","35"
"567241","31740","35"
"567229","31728","35"
"567195","31694","35"
"567129","31628","35"
"566908","31407","35"
"566802","31301","35"
"566797","31296","35"
"566738","31237","35"
