"PUBLISHED_IN_ID","Paper_ID","Volume_ID"
"1420","7879","11577"
"1421","7880","11580"
"1422","7881","11582"
"1423","7882","11585"
"1424","7883","11583"
"1425","7884","11578"
"1426","7885","11573"
"1427","7886","11585"
"1428","7887","11578"
"1429","7888","11582"
"1430","7889","11570"
"1431","7890","11576"
"1432","7891","11586"
"1433","7892","11572"
"1434","7893","11572"
"1435","7894","11571"
"1436","7895","11578"
"1437","7896","11571"
"1438","7897","11573"
"1439","7898","11585"
"1440","7899","11574"
"1441","7900","11573"
"1442","7901","11573"
"1443","7902","11572"
"1444","7903","11587"
"1445","7904","11586"
"1446","7905","11582"
"1447","7906","11583"
"1448","7907","11585"
"1449","7908","11577"
"1450","7909","11572"
"1451","7910","11585"
"1452","7911","11571"
"1453","7912","11583"
"1454","7913","11571"
"1455","7914","11585"
"1456","7915","11578"
"1457","7916","11579"
"1458","7917","11580"
"1459","7918","11570"
"1460","7919","11586"
"1461","7920","11570"
"1462","7921","11585"
"1463","7922","11587"
"1464","7923","11580"
"1465","7924","11582"
"1466","7925","11581"
"1467","7926","11575"
"1468","7927","11575"
"1469","7928","11577"
"1470","7929","11571"
"1471","7930","11585"
"1472","7931","11572"
"1473","7932","11585"
"1474","7933","11573"
"1475","7934","11580"
"1476","7935","11573"
"1477","7936","11586"
"1478","7937","11576"
"1479","7938","11572"
"1480","7939","11580"
"1481","7940","11573"
"1482","7941","11583"
"1483","7942","11573"
"1484","7943","11578"
"1485","7944","11576"
"1486","7945","11578"
"1487","7946","11583"
"1488","7947","11579"
"1489","7948","11582"
"1490","7949","11585"
"1491","7950","11574"
"1492","7951","11572"
"1493","7952","11575"
"1494","7953","11578"
"1495","7954","11586"
"1496","7955","11586"
"1497","7956","11581"
"1498","7957","11570"
"1499","7958","11580"
"1500","7959","11575"
"1501","7960","11581"
"1502","7961","11572"
"1503","7962","11576"
"1504","7963","11585"
"1505","7964","11580"
"1506","7965","11577"
"1507","7966","11582"
"1508","7967","11571"
"1509","7968","11570"
"1510","7969","11573"
"1511","7970","11571"
"1512","7971","11572"
"1513","7972","11575"
"1514","7973","11572"
"1515","7974","11580"
"1516","7975","11580"
"1517","7976","11576"
"1518","7977","11585"
"1519","7978","11577"
"1520","7979","11570"
"1521","7980","11570"
"1522","7981","11575"
"1523","7982","11572"
"1524","7983","11584"
"1525","7984","11577"
"1526","7985","11586"
"1527","7986","11586"
"1528","7987","11585"
"1529","7988","11571"
"1530","7989","11576"
"1531","7990","11587"
"1532","7991","11575"
"1533","7992","11577"
"1534","7993","11577"
"1535","7994","11586"
"1536","7995","11582"
"1537","7996","11586"
"1538","7997","11572"
"1539","7998","11575"
"1540","7999","11585"
"1541","8000","11572"
"1542","8001","11575"
"1543","8002","11571"
"1544","8003","11580"
"1545","8004","11585"
"1546","8005","11574"
"1547","8006","11570"
"1548","8007","11581"
"1549","8008","11575"
"1550","8009","11577"
"1551","8010","11577"
"1552","8011","11581"
"1553","8012","11576"
"1554","8013","11583"
"1555","8014","11579"
"1556","8015","11587"
"1557","8016","11580"
"1558","8017","11576"
"1559","8018","11577"
"1560","8019","11587"
"1561","8020","11577"
"1562","8021","11585"
"1563","8022","11573"
"1564","8023","11572"
"1565","8024","11573"
"1566","8025","11585"
"1567","8026","11585"
"1568","8027","11585"
"1569","8028","11575"
"1570","8029","11571"
"1571","8030","11573"
"1572","8031","11582"
"1573","8032","11572"
"1574","8033","11570"
"1575","8034","11587"
"1576","8035","11575"
"1577","8036","11582"
"1578","8037","11575"
"1579","8038","11571"
"1580","8039","11572"
"1581","8040","11570"
"1582","8041","11580"
"1583","8042","11578"
"1584","8043","11574"
"1585","8044","11575"
"1586","8045","11581"
"1587","8046","11570"
"1588","8047","11573"
"1589","8048","11573"
"1590","8049","11579"
"1591","8050","11586"
"1592","8051","11572"
"1593","8052","11576"
"1594","8053","11574"
"1595","8054","11570"
"1596","8055","11578"
"1597","8056","11570"
"1598","8057","11586"
"1599","8058","11575"
"1600","8059","11570"
"1601","8060","11576"
"1602","8061","11576"
"1603","8062","11584"
"1604","8063","11572"
"1605","8064","11575"
"1606","8065","11570"
"1607","8066","11576"
"1608","8067","11571"
"1609","8068","11580"
"1610","8069","11583"
"1611","8070","11582"
"1612","8071","11583"
"1613","8072","11570"
"1614","8073","11570"
"1615","8074","11583"
"1616","8075","11574"
"1617","8076","11571"
"1618","8077","11573"
"1619","8078","11574"
"1620","8079","11585"
"1621","8080","11573"
"1622","8081","11574"
"1623","8082","11575"
"1624","8083","11578"
"1625","8084","11586"
"1626","8085","11577"
"1627","8086","11587"
"1628","8087","11586"
"1629","8088","11571"
"1630","8089","11585"
"1631","8090","11570"
"1632","8091","11587"
"1633","8092","11584"
"1634","8093","11586"
"1635","8094","11578"
"1636","8095","11583"
"1637","8096","11576"
"1638","8097","11571"
"1639","8098","11581"
"1640","8099","11580"
"1641","8100","11577"
"1642","8101","11586"
"1643","8102","11586"
"1644","8103","11571"
"1645","8104","11580"
"1646","8105","11575"
"1647","8106","11570"
"1648","8107","11573"
"1649","8108","11585"
"1650","8109","11580"
"1651","8110","11577"
"1652","8111","11573"
"1653","8112","11580"
"1654","8113","11580"
"1655","8114","11578"
"1656","8115","11575"
"1657","8116","11577"
"1658","8117","11570"
"1659","8118","11584"
"1660","8119","11586"
"1661","8120","11577"
"1662","8121","11585"
"1663","8122","11576"
"1664","8123","11576"
"1665","8124","11573"
"1666","8125","11585"
"1667","8126","11585"
"1668","8127","11576"
"1669","8128","11575"
"1670","8129","11582"
"1671","8130","11575"
"1672","8131","11578"
"1673","8132","11574"
"1674","8133","11577"
"1675","8134","11577"
"1676","8135","11571"
"1677","8136","11572"
"1678","8137","11580"
"1679","8138","11577"
"1680","8139","11583"
"1681","8140","11573"
"1682","8141","11584"
"1683","8142","11573"
"1684","8143","11586"
"1685","8144","11581"
"1686","8145","11570"
"1687","8146","11578"
"1688","8147","11578"
"1689","8148","11578"
"1690","8149","11570"
"1691","8150","11582"
"1692","8151","11578"
"1693","8152","11578"
"1694","8153","11572"
"1695","8154","11578"
"1696","8155","11576"
"1697","8156","11571"
"1698","8157","11580"
"1699","8158","11585"
"1700","8159","11573"
"1701","8160","11571"
"1702","8161","11581"
"1703","8162","11573"
"1704","8163","11587"
"1705","8164","11581"
"1706","8165","11572"
"1707","8166","11578"
"1708","8167","11573"
"1709","8168","11573"
"1710","8169","11580"
"1711","8170","11584"
"1712","8171","11582"
"1713","8172","11587"
"1714","8173","11578"
"1715","8174","11577"
"1716","8175","11570"
"1717","8176","11570"
"1718","8177","11571"
"1719","8178","11573"
"1720","8179","11580"
"1721","8180","11581"
"1722","8181","11577"
"1723","8182","11575"
"1724","8183","11573"
"1725","8184","11583"
"1726","8185","11576"
"1727","8186","11587"
"1728","8187","11573"
"1729","8188","11583"
"1730","8189","11576"
"1731","8190","11580"
"1732","8191","11576"
"1733","8192","11571"
"1734","8193","11587"
"1735","8194","11574"
"1736","8195","11575"
"1737","8196","11587"
"1738","8197","11571"
"1739","8198","11582"
"1740","8199","11576"
"1741","8200","11570"
"1742","8201","11575"
"1743","8202","11581"
"1744","8203","11587"
"1745","8204","11575"
"1746","8205","11582"
"1747","8206","11581"
"1748","8207","11581"
"1749","8208","11576"
"1750","8209","11581"
"1751","8210","11585"
"1752","8211","11570"
"1753","8212","11577"
"1754","8213","11573"
"1755","8214","11576"
"1756","8215","11585"
"1757","8216","11583"
"1758","8217","11570"
"1759","8218","11577"
"1760","8219","11573"
"1761","8220","11575"
"1762","8221","11578"
"1763","8222","11587"
"1764","8223","11577"
"1765","8224","11578"
"1766","8225","11576"
"1767","8226","11573"
"1768","8227","11570"
"1769","8228","11581"
"1770","8229","11575"
"1771","8230","11573"
"1772","8231","11571"
"1773","8232","11571"
"1774","8233","11572"
"1775","8234","11573"
"1776","8235","11587"
"1777","8236","11574"
"1778","8237","11571"
"1779","8238","11574"
"1780","8239","11584"
"1781","8240","11585"
"1782","8241","11572"
"1783","8242","11574"
"1784","8243","11581"
"1785","8244","11577"
"1786","8245","11580"
"1787","8246","11573"
"1788","8247","11573"
"1789","8248","11585"
"1790","8249","11576"
"1791","8250","11577"
"1792","8251","11585"
"1793","8252","11582"
"1794","8253","11575"
"1795","8254","11585"
"1796","8255","11576"
"1797","8256","11577"
"1798","8257","11580"
"1799","8258","11582"
"1800","8259","11573"
"1801","8260","11578"
"1802","8261","11575"
"1803","8262","11573"
"1804","8263","11581"
"1805","8264","11575"
"1806","8265","11585"
"1807","8266","11577"
"1808","8267","11585"
"1809","8268","11575"
"1810","8269","11586"
"1811","8270","11572"
"1812","8271","11585"
"1813","8272","11587"
"1814","8273","11578"
"1815","8274","11571"
"1816","8275","11570"
"1817","8276","11583"
"1818","8277","11586"
"1819","8278","11585"
"1820","8279","11579"
"1821","8280","11587"
"1822","8281","11582"
"1823","8282","11578"
"1824","8283","11575"
"1825","8284","11585"
"1826","8285","11573"
"1827","8286","11573"
"1828","8287","11570"
"1829","8288","11582"
"1830","8289","11574"
"1831","8290","11571"
"1832","8291","11585"
"1833","8292","11580"
"1834","8293","11576"
"1835","8294","11577"
"1836","8295","11570"
"1837","8296","11583"
"1838","8297","11575"
"1839","8298","11584"
"1840","8299","11587"
"1841","8300","11572"
"1842","8301","11581"
"1843","8302","11571"
"1844","8303","11580"
"1845","8304","11570"
"1846","8305","11584"
"1847","8306","11571"
"1848","8307","11586"
"1849","8308","11574"
"1850","8309","11577"
"1851","8310","11578"
"1852","8311","11577"
"1853","8312","11580"
"1854","8313","11570"
"1855","8314","11575"
"1856","8315","11584"
"1857","8316","11581"
"1858","8317","11575"
"1859","8318","11572"
"1860","8319","11586"
"1861","8320","11574"
"1862","8321","11570"
"1863","8322","11583"
"1864","8323","11586"
"1865","8324","11582"
"1866","8325","11570"
"1867","8326","11577"
"1868","8327","11576"
"1869","8328","11572"
"1870","8329","11571"
"1871","8330","11584"
"1872","8331","11573"
"1873","8332","11587"
"1874","8333","11578"
"1875","8334","11584"
"1876","8335","11572"
"1877","8336","11584"
"1878","8337","11571"
"1879","8338","11570"
"1880","8339","11584"
"1881","8340","11579"
"1882","8341","11580"
"1883","8342","11580"
"1884","8343","11585"
"1885","8344","11577"
"1886","8345","11581"
"1887","8346","11581"
"1888","8347","11570"
"1889","8348","11575"
"1890","8349","11580"
"1891","8350","11587"
"1892","8351","11575"
"1893","8352","11573"
"1894","8353","11580"
"1895","8354","11578"
"1896","8355","11586"
"1897","8356","11581"
"1898","8357","11575"
"1899","8358","11585"
"1900","8359","11580"
"1901","8360","11585"
"1902","8361","11580"
"1903","8362","11580"
"1904","8363","11577"
"1905","8364","11587"
"1906","8365","11572"
"1907","8366","11586"
"1908","8367","11570"
"1909","8368","11585"
"1910","8369","11575"
"1911","8370","11576"
"1912","8371","11581"
"1913","8372","11585"
"1914","8373","11572"
"1915","8374","11585"
"1916","8375","11574"
"1917","8376","11584"
"1918","8377","11580"
"1919","8378","11584"
"1920","8379","11572"
"1921","8380","11575"
"1922","8381","11582"
"1923","8382","11573"
"1924","8383","11574"
"1925","8384","11586"
"1926","8385","11580"
"1927","8386","11582"
"1928","8387","11583"
"1929","8388","11586"
"1930","8389","11576"
"1931","8390","11580"
"1932","8391","11586"
"1933","8392","11575"
"1934","8393","11577"
"1935","8394","11575"
"1936","8395","11581"
"1937","8396","11570"
"1938","8397","11583"
"1939","8398","11572"
"1940","8399","11580"
"1941","8400","11573"
"1942","8401","11571"
"1943","8402","11585"
"1944","8403","11586"
"1945","8404","11577"
"1946","8405","11587"
"1947","8406","11577"
"1948","8407","11585"
"1949","8408","11581"
"1950","8409","11577"
"1951","8410","11587"
"1952","8411","11580"
"1953","8412","11582"
"1954","8413","11575"
"1955","8414","11576"
"1956","8415","11583"
"1957","8416","11582"
"1958","8417","11575"
"1959","8418","11571"
"1960","8419","11582"
"1961","8420","11587"
"1962","8421","11575"
"1963","8422","11587"
"1964","8423","11573"
"1965","8424","11580"
"1966","8425","11582"
"1967","8426","11587"
"1968","8427","11575"
"1969","8428","11576"
"1970","8429","11585"
"1971","8430","11577"
"1972","8431","11585"
"1973","8432","11573"
"1974","8433","11573"
"1975","8434","11573"
"1976","8435","11578"
"1977","8436","11584"
"1978","8437","11583"
"1979","8438","11586"
"1980","8439","11577"
"1981","8440","11571"
"1982","8441","11585"
"1983","8442","11582"
"1984","8443","11570"
"1985","8444","11587"
"1986","8445","11578"
"1987","8446","11575"
"1988","8447","11583"
"1989","8448","11580"
"1990","8449","11570"
"1991","8450","11570"
"1992","8451","11574"
"1993","8452","11586"
"1994","8453","11573"
"1995","8454","11586"
"1996","8455","11570"
"1997","8456","11570"
"1998","8457","11570"
"1999","8458","11573"
"2000","8459","11572"
"2001","8460","11573"
"2002","8461","11575"
"2003","8462","11572"
"2004","8463","11576"
"2005","8464","11585"
"2006","8465","11573"
"2007","8466","11578"
"2008","8467","11585"
"2009","8468","11573"
"2010","8469","11586"
"2011","8470","11578"
"2012","8471","11577"
"2013","8472","11587"
"2014","8473","11575"
"2015","8474","11573"
"2016","8475","11582"
"2017","8476","11571"
"2018","8477","11571"
"2019","8478","11586"
"2020","8479","11578"
"2021","8480","11572"
"2022","8481","11571"
"2023","8482","11581"
"2024","8483","11575"
"2025","8484","11575"
"2026","8485","11580"
"2027","8486","11585"
"2028","8487","11575"
"2029","8488","11570"
"2030","8489","11575"
"2031","8490","11586"
"2032","8491","11570"
"2033","8492","11574"
"2034","8493","11573"
"2035","8494","11576"
"2036","8495","11586"
"2037","8496","11580"
"2038","8497","11582"
"2039","8498","11575"
"2040","8499","11584"
"2041","8500","11587"
"2042","8501","11577"
"2043","8502","11585"
"2044","8503","11572"
"2045","8504","11576"
"2046","8505","11581"
"2047","8506","11586"
"2048","8507","11573"
"2049","8508","11580"
"2050","8509","11570"
"2051","8510","11586"
"2052","8511","11586"
"2053","8512","11572"
"2054","8513","11586"
"2055","8514","11587"
"2056","8515","11573"
"2057","8516","11573"
"2058","8517","11576"
"2059","8518","11572"
"2060","8519","11585"
"2061","8520","11574"
"2062","8521","11582"
"2063","8522","11581"
"2064","8523","11570"
"2065","8524","11574"
"2066","8525","11585"
"2067","8526","11571"
"2068","8527","11585"
"2069","8528","11573"
"2070","8529","11575"
"2071","8530","11571"
"2072","8531","11574"
"2073","8532","11575"
"2074","8533","11584"
"2075","8534","11585"
"2076","8535","11577"
"2077","8536","11573"
"2078","8537","11586"
"2079","8538","11581"
"2080","8539","11584"
"2081","8540","11572"
"2082","8541","11578"
"2083","8542","11582"
"2084","8543","11576"
"2085","8544","11583"
"2086","8545","11577"
"2087","8546","11587"
"2088","8547","11575"
"2089","8548","11571"
"2090","8549","11587"
"2091","8550","11585"
"2092","8551","11573"
"2093","8552","11587"
"2094","8553","11585"
"2095","8554","11583"
"2096","8555","11577"
"2097","8556","11582"
"2098","8557","11575"
"2099","8558","11574"
"2100","8559","11586"
"2101","8560","11585"
"2102","8561","11580"
"2103","8562","11581"
"2104","8563","11578"
"2105","8564","11584"
"2106","8565","11584"
"2107","8566","11572"
"2108","8567","11575"
"2109","8568","11574"
"2110","8569","11587"
"2111","8570","11571"
"2112","8571","11578"
"2113","8572","11585"
"2114","8573","11571"
"2115","8574","11571"
"2116","8575","11581"
"2117","8576","11583"
"2118","8577","11580"
"2119","8578","11576"
"2120","8579","11578"
"2121","8580","11580"
"2122","8581","11577"
"2123","8582","11570"
"2124","8583","11583"
"2125","8584","11573"
"2126","8585","11585"
"2127","8586","11583"
"2128","8587","11572"
"2129","8588","11577"
"2130","8589","11573"
"2131","8590","11574"
"2132","8591","11572"
"2133","8592","11584"
"2134","8593","11587"
"2135","8594","11581"
"2136","8595","11584"
"2137","8596","11570"
"2138","8597","11573"
"2139","8598","11573"
"2140","8599","11573"
"2141","8600","11584"
"2142","8601","11573"
"2143","8602","11576"
"2144","8603","11572"
"2145","8604","11573"
"2146","8605","11576"
"2147","8606","11577"
"2148","8607","11573"
"2149","8608","11576"
"2150","8609","11582"
"2151","8610","11574"
"2152","8611","11573"
"2153","8612","11585"
"2154","8613","11578"
"2155","8614","11573"
"2156","8615","11572"
"2157","8616","11570"
"2158","8617","11577"
"2159","8618","11587"
"2160","8619","11578"
"2161","8620","11574"
"2162","8621","11584"
"2163","8622","11570"
"2164","8623","11578"
"2165","8624","11587"
"2166","8625","11578"
"2167","8626","11583"
"2168","8627","11571"
"2169","8628","11577"
"2170","8629","11575"
"2171","8630","11585"
"2172","8631","11573"
"2173","8632","11580"
"2174","8633","11577"
"2175","8634","11571"
"2176","8635","11572"
"2177","8636","11581"
"2178","8637","11572"
"2179","8638","11572"
"2180","8639","11577"
"2181","8640","11587"
"2182","8641","11572"
"2183","8642","11581"
"2184","8643","11584"
"2185","8644","11584"
"2186","8645","11573"
"2187","8646","11572"
"2188","8647","11579"
"2189","8648","11572"
"2190","8649","11586"
"2191","8650","11574"
"2192","8651","11571"
"2193","8652","11581"
"2194","8653","11570"
"2195","8654","11586"
"2196","8655","11587"
"2197","8656","11580"
"2198","8657","11581"
"2199","8658","11587"
"2200","8659","11584"
"2201","8660","11577"
"2202","8661","11587"
"2203","8662","11571"
"2204","8663","11572"
"2205","8664","11570"
"2206","8665","11570"
"2207","8666","11572"
"2208","8667","11577"
"2209","8668","11571"
"2210","8669","11580"
"2211","8670","11580"
"2212","8671","11583"
"2213","8672","11587"
"2214","8673","11585"
"2215","8674","11572"
"2216","8675","11573"
"2217","8676","11580"
"2218","8677","11580"
"2219","8678","11580"
"2220","8679","11572"
"2221","8680","11585"
"2222","8681","11579"
"2223","8682","11573"
"2224","8683","11580"
"2225","8684","11583"
"2226","8685","11572"
"2227","8686","11581"
"2228","8687","11570"
"2229","8688","11586"
"2230","8689","11575"
"2231","8690","11572"
"2232","8691","11571"
"2233","8692","11571"
"2234","8693","11570"
"2235","8694","11578"
"2236","8695","11585"
"2237","8696","11581"
"2238","8697","11585"
"2239","8698","11572"
"2240","8699","11575"
"2241","8700","11572"
"2242","8701","11574"
"2243","8702","11573"
"2244","8703","11574"
"2245","8704","11586"
"2246","8705","11581"
"2247","8706","11587"
"2248","8707","11582"
"2249","8708","11586"
"2250","8709","11570"
"2251","8710","11585"
"2252","8711","11582"
"2253","8712","11571"
"2254","8713","11570"
"2255","8714","11575"
"2256","8715","11584"
"2257","8716","11574"
"2258","8717","11580"
"2259","8718","11580"
"2260","8719","11574"
"2261","8720","11582"
"2262","8721","11576"
"2263","8722","11583"
"2264","8723","11571"
"2265","8724","11585"
"2266","8725","11585"
"2267","8726","11575"
"2268","8727","11577"
"2269","8728","11575"
"2270","8729","11576"
"2271","8730","11574"
"2272","8731","11587"
"2273","8732","11582"
"2274","8733","11571"
"2275","8734","11584"
"2276","8735","11577"
"2277","8736","11582"
"2278","8737","11573"
"2279","8738","11582"
"2280","8739","11586"
"2281","8740","11578"
"2282","8741","11586"
"2283","8742","11575"
"2284","8743","11570"
"2285","8744","11578"
"2286","8745","11583"
"2287","8746","11572"
"2288","8747","11578"
"2289","8748","11585"
"2290","8749","11570"
"2291","8750","11577"
"2292","8751","11581"
"2293","8752","11584"
"2294","8753","11587"
"2295","8754","11570"
"2296","8755","11581"
"2297","8756","11582"
"2298","8757","11577"
"2299","8758","11572"
"2300","8759","11573"
"2301","8760","11573"
"2302","8761","11573"
"2303","8762","11573"
"2304","8763","11585"
"2305","8764","11587"
"2306","8765","11575"
"2307","8766","11577"
"2308","8767","11586"
"2309","8768","11574"
"2310","8769","11574"
"2311","8770","11577"
"2312","8771","11578"
"2313","8772","11585"
"2314","8773","11572"
"2315","8774","11576"
"2316","8775","11585"
"2317","8776","11573"
"2318","8777","11577"
"2319","8778","11582"
"2320","8779","11571"
"2321","8780","11578"
"2322","8781","11576"
"2323","8782","11575"
"2324","8783","11575"
"2325","8784","11578"
"2326","8785","11572"
"2327","8786","11578"
"2328","8787","11585"
"2329","8788","11580"
"2330","8789","11572"
"2331","8790","11575"
"2332","8791","11587"
"2333","8792","11587"
"2334","8793","11575"
"2335","8794","11582"
"2336","8795","11580"
"2337","8796","11580"
"2338","8797","11571"
"2339","8798","11570"
"2340","8799","11577"
"2341","8800","11580"
"2342","8801","11572"
"2343","8802","11570"
"2344","8803","11584"
"2345","8804","11576"
"2346","8805","11577"
"2347","8806","11584"
"2348","8807","11576"
"2349","8808","11571"
"2350","8809","11583"
"2351","8810","11572"
"2352","8811","11581"
"2353","8812","11581"
"2354","8813","11584"
"2355","8814","11570"
"2356","8815","11581"
"2357","8816","11571"
"2358","8817","11584"
"2359","8818","11578"
"2360","8819","11573"
"2361","8820","11584"
"2362","8821","11579"
"2363","8822","11577"
"2364","8823","11585"
"2365","8824","11584"
"2366","8825","11585"
"2367","8826","11577"
"2368","8827","11577"
"2369","8828","11586"
"2370","8829","11571"
"2371","8830","11574"
"2372","8831","11585"
"2373","8832","11581"
"2374","8833","11583"
"2375","8834","11587"
"2376","8835","11572"
"2377","8836","11573"
"2378","8837","11577"
"2379","8838","11583"
"2380","8839","11573"
"2381","8840","11570"
"2382","8841","11585"
"2383","8842","11570"
"2384","8843","11571"
"2385","8844","11572"
"2386","8845","11577"
"2387","8846","11573"
"2388","8847","11575"
"2389","8848","11586"
"2390","8849","11586"
"2391","8850","11584"
"2392","8851","11584"
"2393","8852","11575"
"2394","8853","11578"
"2395","8854","11571"
"2396","8855","11572"
"2397","8856","11582"
"2398","8857","11581"
"2399","8858","11581"
"2400","8859","11585"
"2401","8860","11572"
"2402","8861","11570"
"2403","8862","11573"
"2404","8863","11576"
"2405","8864","11584"
"2406","8865","11582"
"2407","8866","11585"
"2408","8867","11580"
"2409","8868","11582"
"2410","8869","11578"
"2411","8870","11576"
"2412","8871","11582"
"2413","8872","11577"
"2414","8873","11573"
"2415","8874","11573"
"2416","8875","11572"
"2417","8876","11574"
"2418","8877","11570"
"2419","8878","11587"
"2420","8879","11573"
"2421","8880","11573"
"2422","8881","11586"
"2423","8882","11573"
"2424","8883","11573"
"2425","8884","11581"
"2426","8885","11586"
"2427","8886","11574"
"2428","8887","11571"
"2429","8888","11573"
"2430","8889","11571"
"2431","8890","11578"
"2432","8891","11572"
"2433","8892","11585"
"2434","8893","11573"
"2435","8894","11576"
"2436","8895","11583"
"2437","8896","11572"
"2438","8897","11573"
"2439","8898","11580"
"2440","8899","11576"
"2441","8900","11572"
"2442","8901","11575"
"2443","8902","11576"
"2444","8903","11586"
"2445","8904","11578"
"2446","8905","11573"
"2447","8906","11570"
"2448","8907","11570"
"2449","8908","11579"
"2450","8909","11570"
"2451","8910","11572"
"2452","8911","11578"
"2453","8912","11582"
"2454","8913","11574"
"2455","8914","11576"
"2456","8915","11585"
"2457","8916","11585"
"2458","8917","11581"
"2459","8918","11570"
"2460","8919","11586"
"2461","8920","11585"
"2462","8921","11585"
"2463","8922","11581"
"2464","8923","11577"
"2465","8924","11572"
"2466","8925","11578"
"2467","8926","11587"
"2468","8927","11573"
"2469","8928","11572"
"2470","8929","11585"
"2471","8930","11580"
"2472","8931","11580"
"2473","8932","11573"
"2474","8933","11571"
"2475","8934","11572"
"2476","8935","11578"
"2477","8936","11575"
"2478","8937","11577"
"2479","8938","11587"
"2480","8939","11583"
"2481","8940","11577"
"2482","8941","11578"
"2483","8942","11571"
"2484","8943","11585"
"2485","8944","11578"
"2486","8945","11580"
"2487","8946","11580"
"2488","8947","11570"
"2489","8948","11577"
"2490","8949","11580"
"2491","8950","11580"
"2492","8951","11570"
"2493","8952","11575"
"2494","8953","11578"
"2495","8954","11574"
"2496","8955","11587"
"2497","8956","11583"
"2498","8957","11575"
"2499","8958","11575"
"2500","8959","11580"
"2501","8960","11571"
"2502","8961","11578"
"2503","8962","11574"
"2504","8963","11575"
"2505","8964","11576"
"2506","8965","11570"
"2507","8966","11571"
"2508","8967","11576"
"2509","8968","11575"
"2510","8969","11576"
"2511","8970","11585"
"2512","8971","11573"
"2513","8972","11571"
"2514","8973","11587"
"2515","8974","11575"
"2516","8975","11573"
"2517","8976","11578"
"2518","8977","11573"
"2519","8978","11583"
"2520","8979","11576"
"2521","8980","11587"
"2522","8981","11581"
"2523","8982","11585"
"2524","8983","11578"
"2525","8984","11576"
"2526","8985","11581"
"2527","8986","11576"
"2528","8987","11575"
"2529","8988","11580"
"2530","8989","11586"
"2531","8990","11581"
"2532","8991","11585"
"2533","8992","11586"
"2534","8993","11580"
"2535","8994","11580"
"2536","8995","11571"
"2537","8996","11585"
"2538","8997","11583"
"2539","8998","11581"
"2540","8999","11586"
"2541","9000","11577"
"2542","9001","11571"
"2543","9002","11584"
"2544","9003","11585"
"2545","9004","11574"
"2546","9005","11587"
"2547","9006","11573"
"2548","9007","11572"
"2549","9008","11571"
"2550","9009","11585"
"2551","9010","11572"
"2552","9011","11578"
"2553","9012","11586"
"2554","9013","11572"
"2555","9014","11576"
"2556","9015","11573"
"2557","9016","11575"
"2558","9017","11585"
"2559","9018","11582"
"2560","9019","11586"
"2561","9020","11573"
"2562","9021","11584"
"2563","9022","11572"
"2564","9023","11580"
"2565","9024","11578"
"2566","9025","11577"
"2567","9026","11579"
"2568","9027","11575"
"2569","9028","11571"
"2570","9029","11571"
"2571","9030","11572"
"2572","9031","11586"
"2573","9032","11578"
"2574","9033","11573"
"2575","9034","11587"
"2576","9035","11571"
"2577","9036","11570"
"2578","9037","11577"
"2579","9038","11573"
"2580","9039","11577"
"2581","9040","11580"
"2582","9041","11572"
"2583","9042","11583"
"2584","9043","11573"
"2585","9044","11576"
"2586","9045","11576"
"2587","9046","11586"
"2588","9047","11572"
"2589","9048","11584"
"2590","9049","11580"
"2591","9050","11578"
"2592","9051","11571"
"2593","9052","11573"
"2594","9053","11574"
"2595","9054","11585"
"2596","9055","11584"
"2597","9056","11587"
"2598","9057","11586"
"2599","9058","11582"
"2600","9059","11585"
"2601","9060","11576"
"2602","9061","11577"
"2603","9062","11574"
"2604","9063","11573"
"2605","9064","11575"
"2606","9065","11571"
"2607","9066","11577"
"2608","9067","11586"
"2609","9068","11582"
"2610","9069","11572"
"2611","9070","11581"
"2612","9071","11573"
"2613","9072","11574"
"2614","9073","11570"
"2615","9074","11582"
"2616","9075","11580"
"2617","9076","11580"
"2618","9077","11580"
"2619","9078","11573"
"2620","9079","11574"
"2621","9080","11578"
"2622","9081","11575"
"2623","9082","11584"
"2624","9083","11575"
"2625","9084","11585"
"2626","9085","11582"
"2627","9086","11570"
"2628","9087","11572"
"2629","9088","11585"
"2630","9089","11575"
"2631","9090","11583"
"2632","9091","11575"
"2633","9092","11583"
"2634","9093","11570"
"2635","9094","11577"
"2636","9095","11583"
"2637","9096","11571"
"2638","9097","11571"
"2639","9098","11585"
"2640","9099","11577"
"2641","9100","11573"
"2642","9101","11574"
"2643","9102","11574"
"2644","9103","11581"
"2645","9104","11580"
"2646","9105","11574"
"2647","9106","11583"
"2648","9107","11581"
"2649","9108","11582"
"2650","9109","11571"
"2651","9110","11575"
"2652","9111","11573"
"2653","9112","11574"
"2654","9113","11585"
"2655","9114","11585"
"2656","9115","11570"
"2657","9116","11578"
"2658","9117","11581"
"2659","9118","11585"
"2660","9119","11575"
"2661","9120","11575"
"2662","9121","11580"
"2663","9122","11572"
"2664","9123","11573"
"2665","9124","11576"
"2666","9125","11587"
"2667","9126","11586"
"2668","9127","11587"
"2669","9128","11583"
"2670","9129","11572"
"2671","9130","11578"
"2672","9131","11580"
"2673","9132","11577"
"2674","9133","11572"
"2675","9134","11573"
"2676","9135","11580"
"2677","9136","11578"
"2678","9137","11577"
"2679","9138","11574"
"2680","9139","11571"
"2681","9140","11572"
"2682","9141","11581"
"2683","9142","11577"
"2684","9143","11573"
"2685","9144","11584"
"2686","9145","11587"
"2687","9146","11576"
"2688","9147","11577"
"2689","9148","11583"
