AFFILIATED_ID,Author_ID,University_ID
558625,23124,22
558503,23002,22
558466,22965,22
558375,22874,22
558365,22864,22
558363,22862,22
558297,22796,22
558199,22698,22
558093,22592,22
558038,22537,22
557852,22351,22
527801,22300,22
527722,22221,22
522114,16613,22
522151,16650,22
522191,16690,22
522568,17067,22
522750,17249,22
522865,17364,22
522966,17465,22
522985,17484,22
523081,17580,22
523365,17864,22
523457,17956,22
523651,18150,22
523660,18159,22
523696,18195,22
523697,18196,22
523796,18295,22
523825,18324,22
523867,18366,22
524197,18696,22
524234,18733,22
524433,18932,22
524506,19005,22
524583,19082,22
524614,19113,22
524754,19253,22
524882,19381,22
524920,19419,22
524939,19438,22
524999,19498,22
525198,19697,22
525231,19730,22
525282,19781,22
525291,19790,22
525396,19895,22
525438,19937,22
525486,19985,22
525668,20167,22
526396,20895,22
526680,21179,22
526684,21183,22
526751,21250,22
526933,21432,22
527010,21509,22
527081,21580,22
527106,21605,22
527160,21659,22
527196,21695,22
527257,21756,22
527461,21960,22
527593,22092,22
526516,21015,23
571841,36340,23
571802,36301,23
571795,36294,23
571492,35991,23
571455,35954,23
571325,35824,23
571262,35761,23
571256,35755,23
571165,35664,23
571125,35624,23
571078,35577,23
571024,35523,23
570891,35390,23
570766,35265,23
570732,35231,23
570669,35168,23
570625,35124,23
570424,34923,23
570421,34920,23
570352,34851,23
570249,34748,23
570244,34743,23
570194,34693,23
570184,34683,23
569964,34463,23
569953,34452,23
569921,34420,23
569622,34121,23
569450,33949,23
569394,33893,23
569158,33657,23
569115,33614,23
569074,33573,23
568993,33492,23
568961,33460,23
568622,33121,23
568368,32867,23
568316,32815,23
568298,32797,23
568154,32653,23
568050,32549,23
567843,32342,23
567626,32125,23
567538,32037,23
567472,31971,23
567452,31951,23
567259,31758,23
567220,31719,23
567219,31718,23
567160,31659,23
567159,31658,23
567128,31627,23
566942,31441,23
566779,31278,23
566688,31187,23
566676,31175,23
566510,31009,23
566495,30994,23
566425,30924,23
566423,30922,23
566345,30844,23
566196,30695,23
566158,30657,23
566119,30618,23
566087,30586,23
565918,30417,23
565871,30370,23
565423,29922,23
565296,29795,23
565255,29754,23
564872,29371,23
564769,29268,23
564573,29072,23
564188,28687,23
563986,28485,23
563962,28461,23
563900,28399,23
563865,28364,23
563810,28309,23
563764,28263,23
563742,28241,23
563738,28237,23
563104,27603,23
562891,27390,23
562887,27386,23
562824,27323,23
562769,27268,23
562714,27213,23
562690,27189,23
562681,27180,23
562491,26990,23
562483,26982,23
562445,26944,23
562226,26725,23
562138,26637,23
562134,26633,23
561900,26399,23
561790,26289,23
561721,26220,23
561386,25885,23
561202,25701,23
561154,25653,23
561140,25639,23
560983,25482,23
560912,25411,23
560551,25050,23
560334,24833,23
560247,24746,23
560134,24633,23
560099,24598,23
559941,24440,23
559741,24240,23
559645,24144,23
559267,23766,23
559171,23670,23
559101,23600,23
558793,23292,23
558413,22912,23
558369,22868,23
558225,22724,23
558160,22659,23
558113,22612,23
557833,22332,23
527778,22277,23
527661,22160,23
527628,22127,23
527419,21918,23
527406,21905,23
527054,21553,23
527031,21530,23
526919,21418,23
526828,21327,23
526756,21255,23
526744,21243,23
526717,21216,23
526695,21194,23
526677,21176,23
522115,16614,23
522134,16633,23
522136,16635,23
522420,16919,23
522427,16926,23
522479,16978,23
522622,17121,23
522696,17195,23
522726,17225,23
522789,17288,23
522958,17457,23
523034,17533,23
523045,17544,23
523052,17551,23
523110,17609,23
523150,17649,23
523227,17726,23
523323,17822,23
523379,17878,23
523727,18226,23
523830,18329,23
523945,18444,23
523996,18495,23
524100,18599,23
524165,18664,23
524343,18842,23
524732,19231,23
524786,19285,23
524787,19286,23
524937,19436,23
524977,19476,23
525171,19670,23
525188,19687,23
525189,19688,23
525217,19716,23
525249,19748,23
525363,19862,23
525382,19881,23
525415,19914,23
525473,19972,23
525523,20022,23
525596,20095,23
525794,20293,23
525863,20362,23
525932,20431,23
525940,20439,23
525996,20495,23
526245,20744,23
526471,20970,23
526495,20994,23
526328,20827,25
571844,36343,25
571707,36206,25
571653,36152,25
571408,35907,25
571376,35875,25
571360,35859,25
571085,35584,25
571054,35553,25
571016,35515,25
570978,35477,25
570735,35234,25
570678,35177,25
570631,35130,25
570543,35042,25
570508,35007,25
570483,34982,25
570355,34854,25
570275,34774,25
570140,34639,25
569991,34490,25
569971,34470,25
569962,34461,25
569808,34307,25
569660,34159,25
569605,34104,25
569383,33882,25
569371,33870,25
569367,33866,25
569095,33594,25
569080,33579,25
569052,33551,25
568967,33466,25
568906,33405,25
568673,33172,25
568654,33153,25
568506,33005,25
568477,32976,25
568235,32734,25
568105,32604,25
568073,32572,25
567982,32481,25
567624,32123,25
567609,32108,25
567493,31992,25
567480,31979,25
567283,31782,25
567271,31770,25
567215,31714,25
567051,31550,25
567014,31513,25
566806,31305,25
566731,31230,25
566709,31208,25
566687,31186,25
566596,31095,25
566545,31044,25
566430,30929,25
566247,30746,25
566086,30585,25
566015,30514,25
565948,30447,25
565802,30301,25
565790,30289,25
565610,30109,25
565540,30039,25
565274,29773,25
565234,29733,25
565180,29679,25
565084,29583,25
565034,29533,25
565003,29502,25
564924,29423,25
564642,29141,25
564591,29090,25
564556,29055,25
564526,29025,25
564518,29017,25
564498,28997,25
564284,28783,25
564166,28665,25
564134,28633,25
564069,28568,25
564048,28547,25
563763,28262,25
563731,28230,25
563635,28134,25
563577,28076,25
563531,28030,25
563487,27986,25
563473,27972,25
563450,27949,25
563397,27896,25
563280,27779,25
563214,27713,25
563140,27639,25
562873,27372,25
562804,27303,25
562803,27302,25
562719,27218,25
562668,27167,25
562480,26979,25
562459,26958,25
562332,26831,25
562331,26830,25
562289,26788,25
562283,26782,25
562092,26591,25
562007,26506,25
562006,26505,25
561991,26490,25
561862,26361,25
561820,26319,25
561733,26232,25
561616,26115,25
561455,25954,25
561270,25769,25
561224,25723,25
561180,25679,25
560892,25391,25
560638,25137,25
560610,25109,25
560490,24989,25
560415,24914,25
560234,24733,25
560106,24605,25
560052,24551,25
560030,24529,25
559961,24460,25
559832,24331,25
559773,24272,25
559440,23939,25
559436,23935,25
559412,23911,25
559405,23904,25
559346,23845,25
559297,23796,25
559294,23793,25
559262,23761,25
559102,23601,25
558885,23384,25
558778,23277,25
558750,23249,25
558485,22984,25
558268,22767,25
558239,22738,25
558228,22727,25
558171,22670,25
558147,22646,25
557975,22474,25
527619,22118,25
527502,22001,25
527329,21828,25
527305,21804,25
527301,21800,25
527268,21767,25
527178,21677,25
527131,21630,25
527090,21589,25
527047,21546,25
527039,21538,25
526927,21426,25
526624,21123,25
526427,20926,25
526418,20917,25
526359,20858,25
522118,16617,25
522174,16673,25
522331,16830,25
522373,16872,25
522642,17141,25
522884,17383,25
522914,17413,25
522927,17426,25
522977,17476,25
523218,17717,25
523305,17804,25
523336,17835,25
523403,17902,25
523506,18005,25
523508,18007,25
523509,18008,25
523542,18041,25
523576,18075,25
523704,18203,25
523865,18364,25
523915,18414,25
523960,18459,25
523966,18465,25
524035,18534,25
524122,18621,25
524232,18731,25
524247,18746,25
524292,18791,25
524335,18834,25
524337,18836,25
524348,18847,25
524694,19193,25
524700,19199,25
524714,19213,25
524722,19221,25
524763,19262,25
524772,19271,25
524864,19363,25
524934,19433,25
524936,19435,25
524952,19451,25
525049,19548,25
525137,19636,25
525272,19771,25
525503,20002,25
525575,20074,25
526014,20513,25
526216,20715,25
526308,20807,25
526311,20810,25
527396,21895,26
571837,36336,26
571737,36236,26
571629,36128,26
571552,36051,26
571469,35968,26
571447,35946,26
571342,35841,26
571127,35626,26
570984,35483,26
570641,35140,26
570533,35032,26
570528,35027,26
570410,34909,26
570145,34644,26
570073,34572,26
569999,34498,26
569855,34354,26
569705,34204,26
569572,34071,26
569365,33864,26
569304,33803,26
569199,33698,26
569081,33580,26
569009,33508,26
568886,33385,26
568844,33343,26
568818,33317,26
568695,33194,26
568481,32980,26
568311,32810,26
568294,32793,26
568179,32678,26
568011,32510,26
567978,32477,26
567928,32427,26
567916,32415,26
567839,32338,26
567822,32321,26
567810,32309,26
567793,32292,26
567767,32266,26
567702,32201,26
567460,31959,26
567352,31851,26
567249,31748,26
567230,31729,26
567019,31518,26
566986,31485,26
566930,31429,26
566876,31375,26
566817,31316,26
566780,31279,26
566744,31243,26
566594,31093,26
566466,30965,26
566436,30935,26
566420,30919,26
566286,30785,26
566281,30780,26
566066,30565,26
566016,30515,26
565928,30427,26
565861,30360,26
565829,30328,26
565761,30260,26
565673,30172,26
565585,30084,26
565094,29593,26
565029,29528,26
564847,29346,26
564834,29333,26
564787,29286,26
564607,29106,26
564543,29042,26
564536,29035,26
564510,29009,26
564495,28994,26
564446,28945,26
564378,28877,26
564319,28818,26
564308,28807,26
564274,28773,26
564150,28649,26
564101,28600,26
564028,28527,26
563928,28427,26
563889,28388,26
563353,27852,26
563219,27718,26
563194,27693,26
563146,27645,26
563110,27609,26
563064,27563,26
563031,27530,26
563019,27518,26
562795,27294,26
562676,27175,26
562628,27127,26
562227,26726,26
562108,26607,26
562017,26516,26
562016,26515,26
562011,26510,26
561961,26460,26
561921,26420,26
561717,26216,26
561526,26025,26
561515,26014,26
561503,26002,26
561428,25927,26
561147,25646,26
561115,25614,26
560989,25488,26
560972,25471,26
560785,25284,26
560756,25255,26
560748,25247,26
560498,24997,26
560471,24970,26
560337,24836,26
560053,24552,26
560024,24523,26
560009,24508,26
559925,24424,26
559879,24378,26
559844,24343,26
559837,24336,26
559725,24224,26
559562,24061,26
559505,24004,26
559500,23999,26
559493,23992,26
559434,23933,26
559413,23912,26
559269,23768,26
559127,23626,26
559066,23565,26
559047,23546,26
559030,23529,26
558957,23456,26
558897,23396,26
558838,23337,26
558504,23003,26
558425,22924,26
558378,22877,26
558144,22643,26
558032,22531,26
527800,22299,26
527566,22065,26
522119,16618,26
522216,16715,26
522279,16778,26
522328,16827,26
522362,16861,26
522425,16924,26
522500,16999,26
522543,17042,26
522562,17061,26
522747,17246,26
522890,17389,26
523093,17592,26
523126,17625,26
523143,17642,26
523144,17643,26
523250,17749,26
523335,17834,26
523346,17845,26
523426,17925,26
523615,18114,26
523644,18143,26
523665,18164,26
523888,18387,26
523902,18401,26
524065,18564,26
524077,18576,26
524300,18799,26
524361,18860,26
524739,19238,26
524741,19240,26
524841,19340,26
524852,19351,26
525074,19573,26
525108,19607,26
525166,19665,26
525301,19800,26
525735,20234,26
525781,20280,26
525800,20299,26
525841,20340,26
526023,20522,26
526062,20561,26
526107,20606,26
526249,20748,26
526693,21192,26
526801,21300,26
526877,21376,26
527003,21502,26
527025,21524,26
527269,21768,26
527087,21586,27
571863,36362,27
571702,36201,27
571701,36200,27
571688,36187,27
571319,35818,27
571253,35752,27
571224,35723,27
570991,35490,27
570664,35163,27
570642,35141,27
570640,35139,27
570519,35018,27
570123,34622,27
570111,34610,27
569992,34491,27
569958,34457,27
569947,34446,27
569818,34317,27
569813,34312,27
569678,34177,27
569642,34141,27
569447,33946,27
569362,33861,27
569359,33858,27
569352,33851,27
569291,33790,27
569237,33736,27
569176,33675,27
568644,33143,27
568306,32805,27
568291,32790,27
568238,32737,27
568036,32535,27
567949,32448,27
567937,32436,27
567733,32232,27
567673,32172,27
567471,31970,27
567435,31934,27
567264,31763,27
567189,31688,27
566804,31303,27
566711,31210,27
566661,31160,27
566450,30949,27
566403,30902,27
566388,30887,27
566317,30816,27
566300,30799,27
566179,30678,27
566025,30524,27
566004,30503,27
565985,30484,27
565935,30434,27
565786,30285,27
565642,30141,27
565475,29974,27
565444,29943,27
565280,29779,27
565266,29765,27
565147,29646,27
565113,29612,27
564858,29357,27
564705,29204,27
564502,29001,27
564416,28915,27
564368,28867,27
564282,28781,27
564263,28762,27
564130,28629,27
564122,28621,27
564024,28523,27
564023,28522,27
564008,28507,27
563938,28437,27
563904,28403,27
563872,28371,27
563853,28352,27
563849,28348,27
563753,28252,27
563443,27942,27
563420,27919,27
563419,27918,27
563404,27903,27
563322,27821,27
563133,27632,27
563054,27553,27
563030,27529,27
562992,27491,27
562789,27288,27
562748,27247,27
562561,27060,27
562552,27051,27
562481,26980,27
562089,26588,27
561955,26454,27
561775,26274,27
561762,26261,27
561744,26243,27
561632,26131,27
561351,25850,27
561279,25778,27
561128,25627,27
561002,25501,27
560937,25436,27
560763,25262,27
560715,25214,27
560642,25141,27
560550,25049,27
560478,24977,27
560456,24955,27
560119,24618,27
560117,24616,27
559997,24496,27
559947,24446,27
559932,24431,27
559846,24345,27
559820,24319,27
559728,24227,27
559390,23889,27
559050,23549,27
559002,23501,27
558998,23497,27
558966,23465,27
558871,23370,27
558809,23308,27
558799,23298,27
558692,23191,27
558665,23164,27
558600,23099,27
558577,23076,27
558524,23023,27
558476,22975,27
558467,22966,27
558460,22959,27
558456,22955,27
558301,22800,27
558089,22588,27
557990,22489,27
527590,22089,27
527515,22014,27
527470,21969,27
527279,21778,27
527200,21699,27
527098,21597,27
522120,16619,27
522167,16666,27
522212,16711,27
522317,16816,27
522439,16938,27
522457,16956,27
522607,17106,27
522737,17236,27
522771,17270,27
522910,17409,27
522917,17416,27
523013,17512,27
523043,17542,27
523104,17603,27
523165,17664,27
523327,17826,27
523329,17828,27
523594,18093,27
523597,18096,27
523913,18412,27
523938,18437,27
523981,18480,27
523998,18497,27
524219,18718,27
524383,18882,27
524649,19148,27
524712,19211,27
524720,19219,27
524839,19338,27
524925,19424,27
524961,19460,27
525048,19547,27
525066,19565,27
525135,19634,27
525155,19654,27
525234,19733,27
525407,19906,27
525730,20229,27
525791,20290,27
525942,20441,27
525976,20475,27
526263,20762,27
526364,20863,27
526387,20886,27
526710,21209,27
526778,21277,27
526807,21306,27
526924,21423,27
526941,21440,27
527060,21559,27
526764,21263,28
571875,36374,28
571865,36364,28
571670,36169,28
571649,36148,28
571561,36060,28
571355,35854,28
571308,35807,28
571181,35680,28
571124,35623,28
571062,35561,28
570972,35471,28
570947,35446,28
570869,35368,28
570469,34968,28
570323,34822,28
570125,34624,28
570085,34584,28
570004,34503,28
569998,34497,28
569970,34469,28
569681,34180,28
569637,34136,28
569568,34067,28
569451,33950,28
569437,33936,28
569372,33871,28
569218,33717,28
569177,33676,28
569172,33671,28
569146,33645,28
569119,33618,28
569039,33538,28
569004,33503,28
568698,33197,28
568693,33192,28
568619,33118,28
568424,32923,28
568391,32890,28
568372,32871,28
568282,32781,28
568261,32760,28
568248,32747,28
568216,32715,28
568133,32632,28
568060,32559,28
568041,32540,28
568023,32522,28
567997,32496,28
567783,32282,28
567634,32133,28
567515,32014,28
567498,31997,28
567465,31964,28
567377,31876,28
567367,31866,28
567144,31643,28
566997,31496,28
566982,31481,28
566927,31426,28
566836,31335,28
566829,31328,28
566767,31266,28
566546,31045,28
566306,30805,28
566215,30714,28
566181,30680,28
566050,30549,28
565623,30122,28
565408,29907,28
565134,29633,28
565081,29580,28
564977,29476,28
564904,29403,28
564621,29120,28
564355,28854,28
564320,28819,28
564223,28722,28
564154,28653,28
564090,28589,28
563820,28319,28
563688,28187,28
563569,28068,28
563556,28055,28
563542,28041,28
563478,27977,28
563269,27768,28
563234,27733,28
563148,27647,28
563139,27638,28
563109,27608,28
563035,27534,28
563003,27502,28
562884,27383,28
562791,27290,28
562762,27261,28
562723,27222,28
562671,27170,28
562611,27110,28
562411,26910,28
562389,26888,28
562334,26833,28
562308,26807,28
562223,26722,28
562222,26721,28
562140,26639,28
562094,26593,28
562082,26581,28
562018,26517,28
562012,26511,28
561960,26459,28
561867,26366,28
561630,26129,28
561272,25771,28
561263,25762,28
561257,25756,28
561203,25702,28
561192,25691,28
561171,25670,28
561169,25668,28
561133,25632,28
560628,25127,28
560602,25101,28
560466,24965,28
560383,24882,28
560327,24826,28
560271,24770,28
560180,24679,28
559966,24465,28
559951,24450,28
559521,24020,28
559438,23937,28
559411,23910,28
559389,23888,28
559195,23694,28
559122,23621,28
558949,23448,28
558521,23020,28
558508,23007,28
558331,22830,28
557861,22360,28
527640,22139,28
527495,21994,28
527418,21917,28
527398,21897,28
527357,21856,28
527309,21808,28
527307,21806,28
527176,21675,28
526899,21398,28
526872,21371,28
526863,21362,28
522121,16620,28
522269,16768,28
522395,16894,28
522618,17117,28
522729,17228,28
522788,17287,28
522873,17372,28
523035,17534,28
523064,17563,28
523176,17675,28
523374,17873,28
523382,17881,28
523393,17892,28
523453,17952,28
523575,18074,28
523724,18223,28
523838,18337,28
523919,18418,28
523962,18461,28
524172,18671,28
524401,18900,28
524514,19013,28
524524,19023,28
524548,19047,28
524560,19059,28
524744,19243,28
524881,19380,28
524955,19454,28
525138,19637,28
525239,19738,28
525381,19880,28
525420,19919,28
525457,19956,28
525481,19980,28
525674,20173,28
525703,20202,28
525820,20319,28
526088,20587,28
526127,20626,28
526134,20633,28
526166,20665,28
526224,20723,28
526260,20759,28
526349,20848,28
526383,20882,28
526414,20913,28
526489,20988,28
526590,21089,28
526667,21166,28
526754,21253,28
558399,22898,29
571859,36358,29
571554,36053,29
571544,36043,29
571289,35788,29
571039,35538,29
570899,35398,29
570847,35346,29
570381,34880,29
570363,34862,29
570247,34746,29
570205,34704,29
569862,34361,29
569731,34230,29
569696,34195,29
569608,34107,29
569582,34081,29
569412,33911,29
569261,33760,29
569120,33619,29
568791,33290,29
568353,32852,29
568317,32816,29
568277,32776,29
568079,32578,29
568024,32523,29
567530,32029,29
567372,31871,29
567344,31843,29
567154,31653,29
567111,31610,29
566861,31360,29
566824,31323,29
566660,31159,29
566457,30956,29
566302,30801,29
566261,30760,29
566172,30671,29
566057,30556,29
565929,30428,29
565803,30302,29
565707,30206,29
565674,30173,29
565550,30049,29
565320,29819,29
565242,29741,29
565132,29631,29
565056,29555,29
564990,29489,29
564911,29410,29
564696,29195,29
564620,29119,29
564279,28778,29
564039,28538,29
563988,28487,29
563964,28463,29
563801,28300,29
563789,28288,29
563719,28218,29
563681,28180,29
563660,28159,29
563654,28153,29
563382,27881,29
563262,27761,29
562984,27483,29
562857,27356,29
562535,27034,29
562348,26847,29
562329,26828,29
562266,26765,29
562154,26653,29
561942,26441,29
561622,26121,29
561565,26064,29
561558,26057,29
561548,26047,29
561447,25946,29
561353,25852,29
561199,25698,29
561040,25539,29
560903,25402,29
560710,25209,29
560700,25199,29
560539,25038,29
560221,24720,29
560204,24703,29
560168,24667,29
560108,24607,29
560057,24556,29
559811,24310,29
559558,24057,29
559513,24012,29
559300,23799,29
559233,23732,29
559170,23669,29
559070,23569,29
558920,23419,29
558866,23365,29
558853,23352,29
558834,23333,29
558807,23306,29
558566,23065,29
558551,23050,29
522122,16621,29
522209,16708,29
522487,16986,29
522537,17036,29
522608,17107,29
522639,17138,29
522709,17208,29
522819,17318,29
522929,17428,29
523113,17612,29
523129,17628,29
523411,17910,29
523732,18231,29
523978,18477,29
524127,18626,29
524619,19118,29
524667,19166,29
524897,19396,29
525158,19657,29
525274,19773,29
525327,19826,29
525409,19908,29
525501,20000,29
525606,20105,29
525623,20122,29
525772,20271,29
525773,20272,29
525871,20370,29
525966,20465,29
526004,20503,29
526456,20955,29
526606,21105,29
526636,21135,29
526720,21219,29
526722,21221,29
526794,21293,29
526976,21475,29
527180,21679,29
527369,21868,29
527425,21924,29
527462,21961,29
527663,22162,29
557846,22345,29
557995,22494,29
558037,22536,29
558149,22648,29
558159,22658,29
558243,22742,29
558264,22763,29
558306,22805,29
558170,22669,30
571857,36356,30
571753,36252,30
571638,36137,30
571631,36130,30
571491,35990,30
571474,35973,30
571213,35712,30
571205,35704,30
571164,35663,30
571123,35622,30
571092,35591,30
571064,35563,30
571036,35535,30
570883,35382,30
570856,35355,30
570829,35328,30
570813,35312,30
570694,35193,30
570419,34918,30
570271,34770,30
570083,34582,30
569985,34484,30
569771,34270,30
569770,34269,30
569434,33933,30
569418,33917,30
569196,33695,30
569155,33654,30
569083,33582,30
569066,33565,30
569031,33530,30
568952,33451,30
568785,33284,30
568774,33273,30
568720,33219,30
568703,33202,30
568538,33037,30
568347,32846,30
568203,32702,30
568180,32679,30
568083,32582,30
568074,32573,30
567847,32346,30
567574,32073,30
567563,32062,30
567484,31983,30
567239,31738,30
567226,31725,30
567203,31702,30
567169,31668,30
567136,31635,30
566629,31128,30
566536,31035,30
566471,30970,30
566372,30871,30
566011,30510,30
565923,30422,30
565836,30335,30
565768,30267,30
565538,30037,30
565399,29898,30
565325,29824,30
565310,29809,30
565160,29659,30
565139,29638,30
564900,29399,30
564851,29350,30
564806,29305,30
564723,29222,30
564719,29218,30
564683,29182,30
564572,29071,30
564557,29056,30
564260,28759,30
564213,28712,30
563951,28450,30
563919,28418,30
563709,28208,30
563661,28160,30
563649,28148,30
563547,28046,30
563474,27973,30
563303,27802,30
563223,27722,30
563209,27708,30
563186,27685,30
563065,27564,30
562976,27475,30
562955,27454,30
562799,27298,30
562779,27278,30
562732,27231,30
562567,27066,30
562522,27021,30
562464,26963,30
562452,26951,30
562349,26848,30
562321,26820,30
562202,26701,30
562193,26692,30
562041,26540,30
561951,26450,30
561892,26391,30
561878,26377,30
561819,26318,30
561798,26297,30
561636,26135,30
561599,26098,30
561512,26011,30
561493,25992,30
561448,25947,30
561358,25857,30
561329,25828,30
561288,25787,30
561269,25768,30
561226,25725,30
561201,25700,30
561113,25612,30
561029,25528,30
560956,25455,30
560936,25435,30
560920,25419,30
560462,24961,30
560344,24843,30
560304,24803,30
560239,24738,30
560217,24716,30
560123,24622,30
560078,24577,30
559828,24327,30
559805,24304,30
559441,23940,30
559407,23906,30
559395,23894,30
559345,23844,30
559217,23716,30
559164,23663,30
559161,23660,30
559140,23639,30
559033,23532,30
559020,23519,30
558812,23311,30
558717,23216,30
558694,23193,30
558639,23138,30
558550,23049,30
558495,22994,30
558455,22954,30
558434,22933,30
558385,22884,30
558323,22822,30
558294,22793,30
558237,22736,30
522123,16622,30
522125,16624,30
522160,16659,30
522206,16705,30
522248,16747,30
522253,16752,30
522533,17032,30
522755,17254,30
522862,17361,30
522897,17396,30
522920,17419,30
523014,17513,30
523061,17560,30
523205,17704,30
523221,17720,30
523248,17747,30
523344,17843,30
523758,18257,30
523778,18277,30
523940,18439,30
524402,18901,30
524644,19143,30
524661,19160,30
524813,19312,30
524826,19325,30
524907,19406,30
525014,19513,30
525033,19532,30
525183,19682,30
525265,19764,30
525493,19992,30
525688,20187,30
526035,20534,30
526041,20540,30
526052,20551,30
526481,20980,30
526771,21270,30
526812,21311,30
526884,21383,30
526997,21496,30
527150,21649,30
527259,21758,30
527316,21815,30
527322,21821,30
527361,21860,30
557983,22482,30
558015,22514,30
558077,22576,30
558122,22621,30
558127,22626,30
526869,21368,32
571855,36354,32
571827,36326,32
571605,36104,32
571534,36033,32
571504,36003,32
571320,35819,32
571195,35694,32
571189,35688,32
571143,35642,32
571096,35595,32
571082,35581,32
571010,35509,32
570963,35462,32
570940,35439,32
570705,35204,32
570703,35202,32
570666,35165,32
570360,34859,32
570288,34787,32
570279,34778,32
570222,34721,32
570133,34632,32
569941,34440,32
569650,34149,32
569623,34122,32
569521,34020,32
569456,33955,32
569287,33786,32
569182,33681,32
569137,33636,32
568998,33497,32
568819,33318,32
568487,32986,32
568433,32932,32
568265,32764,32
568251,32750,32
568126,32625,32
567863,32362,32
567840,32339,32
567743,32242,32
567686,32185,32
567650,32149,32
567617,32116,32
567585,32084,32
567449,31948,32
567444,31943,32
567330,31829,32
567238,31737,32
567232,31731,32
567089,31588,32
566941,31440,32
566852,31351,32
566783,31282,32
566772,31271,32
566734,31233,32
566608,31107,32
566595,31094,32
566305,30804,32
566174,30673,32
566154,30653,32
566012,30511,32
565875,30374,32
565811,30310,32
565631,30130,32
565630,30129,32
565569,30068,32
565482,29981,32
565425,29924,32
565377,29876,32
565207,29706,32
564803,29302,32
564781,29280,32
564538,29037,32
564527,29026,32
564523,29022,32
564232,28731,32
564140,28639,32
564126,28625,32
564022,28521,32
563998,28497,32
563848,28347,32
563746,28245,32
563745,28244,32
563714,28213,32
563642,28141,32
563545,28044,32
563517,28016,32
563427,27926,32
563400,27899,32
562920,27419,32
562711,27210,32
562579,27078,32
562550,27049,32
562507,27006,32
562450,26949,32
562107,26606,32
562073,26572,32
562049,26548,32
561871,26370,32
561815,26314,32
561708,26207,32
561571,26070,32
561424,25923,32
561323,25822,32
561244,25743,32
561141,25640,32
561099,25598,32
561023,25522,32
560911,25410,32
560891,25390,32
560760,25259,32
560738,25237,32
560713,25212,32
560613,25112,32
560606,25105,32
560477,24976,32
560398,24897,32
560313,24812,32
559935,24434,32
559918,24417,32
559819,24318,32
559677,24176,32
559671,24170,32
559653,24152,32
559622,24121,32
559502,24001,32
559481,23980,32
559421,23920,32
559231,23730,32
559219,23718,32
559061,23560,32
558955,23454,32
558877,23376,32
558768,23267,32
558701,23200,32
558532,23031,32
558364,22863,32
558350,22849,32
558330,22829,32
558067,22566,32
558042,22541,32
527660,22159,32
527505,22004,32
527466,21965,32
527441,21940,32
527381,21880,32
527353,21852,32
527330,21829,32
527197,21696,32
527000,21499,32
526934,21433,32
522126,16625,32
522141,16640,32
522198,16697,32
522347,16846,32
522410,16909,32
522446,16945,32
522677,17176,32
522679,17178,32
522682,17181,32
522716,17215,32
522718,17217,32
522783,17282,32
522804,17303,32
522961,17460,32
522962,17461,32
523247,17746,32
523275,17774,32
523331,17830,32
523357,17856,32
523410,17909,32
523728,18227,32
523922,18421,32
524064,18563,32
524109,18608,32
524179,18678,32
524195,18694,32
524305,18804,32
524374,18873,32
524396,18895,32
524443,18942,32
524650,19149,32
524922,19421,32
525156,19655,32
525297,19796,32
525329,19828,32
525416,19915,32
525453,19952,32
525967,20466,32
526012,20511,32
526042,20541,32
526064,20563,32
526105,20604,32
526183,20682,32
526207,20706,32
526241,20740,32
526330,20829,32
526379,20878,32
526537,21036,32
526592,21091,32
526611,21110,32
558391,22890,36
571779,36278,36
571613,36112,36
571602,36101,36
571597,36096,36
571588,36087,36
571372,35871,36
571321,35820,36
571049,35548,36
570597,35096,36
570511,35010,36
570423,34922,36
570321,34820,36
570063,34562,36
570033,34532,36
570012,34511,36
569975,34474,36
569950,34449,36
569612,34111,36
569289,33788,36
569239,33738,36
569090,33589,36
569069,33568,36
569043,33542,36
568924,33423,36
568920,33419,36
568881,33380,36
568794,33293,36
568668,33167,36
568635,33134,36
568623,33122,36
568575,33074,36
568573,33072,36
568419,32918,36
568351,32850,36
568287,32786,36
568143,32642,36
568129,32628,36
568094,32593,36
568078,32577,36
567988,32487,36
567977,32476,36
567896,32395,36
567741,32240,36
567639,32138,36
567589,32088,36
567468,31967,36
567288,31787,36
567156,31655,36
567131,31630,36
566933,31432,36
566589,31088,36
566226,30725,36
566195,30694,36
566026,30525,36
565807,30306,36
565554,30053,36
565546,30045,36
565474,29973,36
565388,29887,36
565281,29780,36
565262,29761,36
565086,29585,36
565061,29560,36
564941,29440,36
564903,29402,36
564883,29382,36
564785,29284,36
564737,29236,36
564520,29019,36
564494,28993,36
564341,28840,36
564289,28788,36
564241,28740,36
563963,28462,36
563845,28344,36
563817,28316,36
563768,28267,36
563636,28135,36
563583,28082,36
563551,28050,36
563383,27882,36
563377,27876,36
563365,27864,36
563181,27680,36
563046,27545,36
563025,27524,36
562555,27054,36
562461,26960,36
562451,26950,36
562381,26880,36
562340,26839,36
562306,26805,36
562224,26723,36
562135,26634,36
562114,26613,36
562087,26586,36
561786,26285,36
561724,26223,36
561701,26200,36
561610,26109,36
561566,26065,36
561366,25865,36
561300,25799,36
561276,25775,36
561258,25757,36
560882,25381,36
560830,25329,36
560717,25216,36
560622,25121,36
560590,25089,36
560548,25047,36
560507,25006,36
560464,24963,36
560442,24941,36
560404,24903,36
559972,24471,36
559956,24455,36
559939,24438,36
559914,24413,36
559866,24365,36
559858,24357,36
559739,24238,36
